id,id_recipe,id_ingredient,quantity,measurement
3801,1264,2576,4.29,cup
3802,1551,154,0.34,tbsp
3803,1320,740,1.94,cup
3804,463,1593,2.04,g
3805,1320,105,1.63,cup
3806,3660,18,2.48,cup
3807,1408,481,4.48,cup
3808,1944,2648,1.9,tsp
3809,3323,2683,0.25,tbsp
3810,3922,1107,3.58,ml
3811,2951,1691,4.12,cup
3812,820,1656,2.16,piece
3813,2950,1585,1.2,tsp
3814,1303,1535,4.0,cup
3815,2214,1355,1.77,g
3816,2554,365,2.26,tbsp
3817,3577,508,4.01,tsp
3818,2359,1293,1.75,tsp
3819,1858,653,2.46,tsp
3820,1619,2800,1.52,tsp
3821,127,1707,3.24,g
3822,3395,1418,3.57,ml
3823,2445,2696,0.55,g
3824,78,706,3.72,ml
3825,407,2159,3.58,tbsp
3826,1930,151,3.87,g
3827,473,1876,1.69,g
3828,573,1845,0.19,cup
3829,1328,1369,4.52,tsp
3830,2024,1678,2.31,tsp
3831,1050,2530,4.29,ml
3832,3829,609,2.87,tsp
3833,1858,719,4.98,g
3834,3602,2030,1.91,piece
3835,773,2983,0.12,ml
3836,2310,814,3.61,tbsp
3837,3459,2624,2.24,piece
3838,1249,2282,3.28,piece
3839,1317,234,2.36,piece
3840,2286,1736,1.89,g
3841,1747,2948,2.99,piece
3842,3750,1635,0.88,piece
3843,362,729,1.44,tbsp
3844,2163,1879,3.37,g
3845,3784,2641,3.89,tbsp
3846,1054,153,0.61,tbsp
3847,2372,1736,3.77,piece
3848,926,1093,0.78,ml
3849,3674,901,1.06,g
3850,2794,4,0.85,tsp
3851,1885,2121,0.61,piece
3852,804,662,0.49,cup
3853,3674,738,2.16,tsp
3854,2280,1062,2.54,tbsp
3855,2196,2715,2.52,piece
3856,2814,1439,4.47,tsp
3857,1287,843,3.84,piece
3858,1059,1479,1.42,ml
3859,2109,847,3.48,tsp
3860,3000,2381,2.46,tsp
3861,1109,2550,4.79,cup
3862,1947,1847,0.82,cup
3863,506,2191,2.19,tsp
3864,1417,2268,4.33,g
3865,2336,515,4.91,cup
3866,3176,2294,1.16,g
3867,3030,1083,2.27,ml
3868,2555,693,4.75,g
3869,2952,1147,0.71,piece
3870,233,2400,0.96,g
3871,2072,2391,0.98,tsp
3872,1479,2868,2.74,g
3873,2462,2564,2.88,cup
3874,73,2699,4.81,tbsp
3875,367,44,2.46,piece
3876,3587,2424,1.78,g
3877,3660,442,4.33,tbsp
3878,2227,1204,1.56,tbsp
3879,3868,1142,0.59,piece
3880,3232,2766,4.46,tbsp
3881,994,1473,2.81,piece
3882,2744,1991,1.77,ml
3883,1890,385,4.95,tbsp
3884,3923,2441,4.54,ml
3885,2271,368,0.95,tsp
3886,862,806,0.62,tsp
3887,1827,2588,1.97,tbsp
3888,3736,525,1.73,tsp
3889,200,2146,3.2,piece
3890,1570,2310,1.36,ml
3891,3762,206,1.01,piece
3892,3574,2490,3.28,ml
3893,2934,225,0.27,tbsp
3894,2576,2346,0.76,tsp
3895,1933,2810,1.87,g
3896,263,1394,2.29,tbsp
3897,1907,284,1.1,piece
3898,520,861,0.98,g
3899,3833,2985,0.38,tsp
3900,3565,2414,0.41,tbsp
3901,3514,1172,3.07,g
3902,738,1282,1.12,ml
3903,3261,482,4.33,g
3904,3683,1544,1.84,cup
3905,3660,1292,4.15,tbsp
3906,1460,1242,4.75,g
3907,1967,1994,3.53,tsp
3908,3873,655,0.99,g
3909,208,1228,4.06,g
3910,3768,2324,4.2,tsp
3911,3111,1478,2.59,piece
3912,127,1615,3.35,tbsp
3913,1831,75,2.82,ml
3914,1935,1506,0.99,cup
3915,3598,721,4.34,piece
3916,3789,2587,3.09,cup
3917,2943,1051,4.19,tbsp
3918,3057,814,0.68,tbsp
3919,784,1854,0.44,tsp
3920,1411,1965,4.52,piece
3921,1328,1532,3.0,g
3922,3881,1742,4.84,tsp
3923,2320,2272,2.86,tbsp
3924,3394,1824,2.92,tbsp
3925,1508,2178,2.24,cup
3926,2405,2988,2.56,ml
3927,2050,884,3.84,ml
3928,365,2592,0.32,tsp
3929,1152,515,0.99,cup
3930,3865,2791,3.31,piece
3931,2312,2427,3.55,cup
3932,3512,2665,4.81,ml
3933,3940,1329,4.54,tbsp
3934,2152,294,4.07,tsp
3935,1742,1438,3.75,tbsp
3936,3625,1989,2.23,tbsp
3937,3137,264,3.1,piece
3938,3764,656,1.45,cup
3939,1165,2783,4.85,g
3940,2243,1043,2.47,piece
3941,2117,1758,3.52,ml
3942,518,265,2.9,piece
3943,2941,2953,3.64,tsp
3944,233,1298,2.27,piece
3945,1693,1517,1.24,piece
3946,1810,1445,3.34,tbsp
3947,2070,2217,0.93,tsp
3948,2397,1738,2.47,cup
3949,2052,1229,1.77,ml
3950,833,2556,1.59,tbsp
3951,274,820,3.06,ml
3952,1955,1901,2.3,piece
3953,1612,1383,4.17,tbsp
3954,3282,2521,3.75,tsp
3955,2103,2334,4.7,cup
3956,1216,1325,0.71,ml
3957,368,1480,1.85,piece
3958,2913,376,0.73,tsp
3959,2159,261,2.02,tbsp
3960,3982,1081,1.7,g
3961,2364,1530,3.02,tbsp
3962,1031,2667,4.99,tbsp
3963,2070,1690,4.63,tsp
3964,3246,827,3.03,cup
3965,1229,2144,2.85,tsp
3966,3411,2024,2.45,ml
3967,614,1566,4.11,tsp
3968,1441,2693,2.97,tsp
3969,3445,1023,1.94,tbsp
3970,3562,2629,1.93,g
3971,1228,972,4.9,cup
3972,2829,127,4.34,ml
3973,60,532,3.6,ml
3974,1167,305,4.78,cup
3975,3496,266,2.0,piece
3976,3354,2425,1.03,tbsp
3977,1753,1762,2.2,piece
3978,1795,2473,3.85,piece
3979,2550,2357,4.01,tsp
3980,179,461,3.89,cup
3981,819,1830,2.02,tbsp
3982,3405,2715,4.52,piece
3983,1453,2269,4.6,cup
3984,1653,819,0.41,cup
3985,1700,336,1.95,tbsp
3986,172,810,1.33,cup
3987,1067,355,1.01,piece
3988,3311,2382,3.09,tsp
3989,2660,2911,3.12,cup
3990,328,435,4.57,piece
3991,1578,972,4.89,g
3992,2826,1683,2.2,ml
3993,3270,2556,1.03,piece
3994,2597,1883,4.79,tsp
3995,2407,1012,1.55,g
3996,3869,813,2.92,cup
3997,3574,1398,4.14,piece
3998,105,2049,3.13,tsp
3999,841,1449,1.93,g
4000,145,2421,1.26,piece
4001,853,1597,2.6,g
4002,154,96,1.63,tsp
4003,2976,234,2.58,tsp
4004,3049,575,4.36,cup
4005,241,2512,3.62,cup
4006,3406,1563,2.27,tsp
4007,1962,2697,4.51,tbsp
4008,1739,626,2.73,tbsp
4009,3660,1131,0.38,ml
4010,1186,1144,4.62,tsp
4011,3416,2484,2.04,piece
4012,3430,2149,4.74,g
4013,1668,781,4.32,piece
4014,723,1974,4.45,cup
4015,1164,1451,4.78,tbsp
4016,557,2816,0.17,g
4017,1553,1654,4.69,tbsp
4018,3334,2414,4.95,g
4019,1813,882,3.85,ml
4020,3117,870,4.34,piece
4021,2374,1449,4.69,g
4022,113,2446,0.49,tsp
4023,993,2828,0.93,cup
4024,2440,293,1.21,cup
4025,3718,1626,4.74,ml
4026,18,2859,3.37,piece
4027,1227,2997,0.72,ml
4028,2489,800,0.93,piece
4029,185,193,4.08,tsp
4030,897,1718,3.0,piece
4031,3214,2306,4.35,tsp
4032,394,751,4.58,ml
4033,2154,2260,4.76,g
4034,2401,2922,3.08,g
4035,2086,2254,0.62,g
4036,1415,1928,4.88,cup
4037,3838,1781,4.72,piece
4038,2833,401,3.36,cup
4039,191,2576,1.54,tbsp
4040,2289,472,3.92,tsp
4041,1112,1336,3.51,cup
4042,3477,771,0.46,tsp
4043,1293,2058,3.74,g
4044,3222,2649,0.77,ml
4045,924,2671,3.98,tsp
4046,2238,2374,0.9,g
4047,339,2256,3.24,ml
4048,354,2715,2.99,tsp
4049,1298,815,0.74,tbsp
4050,1209,2686,3.73,piece
4051,3298,405,4.39,tsp
4052,3343,1601,1.45,tsp
4053,84,2942,0.32,g
4054,1836,1184,4.55,tbsp
4055,479,2872,2.44,ml
4056,887,2019,4.87,tsp
4057,1657,846,4.58,tsp
4058,3968,2256,4.57,ml
4059,2537,1497,1.26,tsp
4060,2740,1631,4.99,g
4061,1078,2771,1.63,tsp
4062,1749,2412,2.97,cup
4063,4,331,1.78,piece
4064,2563,106,2.95,tbsp
4065,873,2535,1.95,piece
4066,3769,2986,1.86,tsp
4067,172,133,2.31,cup
4068,2633,709,4.93,tsp
4069,2179,2865,1.36,g
4070,2582,2680,0.84,tsp
4071,886,1454,4.27,ml
4072,583,794,0.42,g
4073,3830,2920,1.69,tsp
4074,909,1505,4.43,cup
4075,3510,1478,1.92,piece
4076,2670,1800,4.48,g
4077,3496,1496,2.84,cup
4078,3541,1577,3.6,g
4079,2893,615,3.36,cup
4080,507,1860,2.47,piece
4081,2083,2785,2.87,tsp
4082,3194,1623,4.07,piece
4083,454,1578,0.92,piece
4084,3068,447,2.15,g
4085,2582,891,2.6,cup
4086,1374,1661,2.24,tbsp
4087,3366,216,0.86,tsp
4088,2385,2778,3.55,cup
4089,1280,1519,3.65,tsp
4090,1245,1291,2.68,cup
4091,2656,133,1.11,tsp
4092,3534,826,0.41,ml
4093,1442,2743,4.32,cup
4094,3288,2087,0.94,cup
4095,256,2065,4.65,g
4096,3015,1347,1.2,tbsp
4097,683,2914,3.51,cup
4098,2830,2448,0.39,tsp
4099,1458,1826,4.44,tsp
4100,890,343,3.31,piece
4101,3434,1287,1.93,piece
4102,2953,1569,0.14,tsp
4103,189,151,4.79,piece
4104,2911,646,3.02,piece
4105,1096,254,4.33,g
4106,2083,269,0.37,cup
4107,3012,430,3.54,g
4108,2564,2234,0.3,g
4109,976,716,0.82,tbsp
4110,1004,1378,2.65,g
4111,2973,1467,0.9,cup
4112,57,2455,4.27,cup
4113,2376,2051,0.76,g
4114,2371,1643,0.98,tsp
4115,3996,2657,1.2,cup
4116,3069,358,4.1,piece
4117,3386,1667,0.34,cup
4118,1471,13,2.69,tsp
4119,3779,103,4.93,tsp
4120,2309,2780,1.4,ml
4121,175,2795,4.87,cup
4122,460,1177,2.87,g
4123,607,2308,2.95,g
4124,1161,1537,3.22,cup
4125,2970,1279,3.68,tbsp
4126,80,1264,1.77,piece
4127,714,127,2.36,cup
4128,220,2295,4.94,tbsp
4129,3645,2490,0.53,tsp
4130,950,862,4.54,tsp
4131,1500,2617,0.94,ml
4132,3029,2154,1.32,ml
4133,2274,908,3.42,tsp
4134,1718,2344,4.9,cup
4135,1237,696,3.52,piece
4136,624,2706,2.2,piece
4137,3452,587,2.5,ml
4138,3259,216,3.66,ml
4139,819,2427,3.81,g
4140,181,763,0.2,tbsp
4141,3663,1417,3.15,tsp
4142,834,862,2.73,tsp
4143,2516,2135,4.82,tsp
4144,217,1818,2.7,tsp
4145,3343,968,3.11,piece
4146,3796,1501,1.13,tsp
4147,938,2584,0.6,cup
4148,2471,2833,2.35,g
4149,3998,2848,3.85,piece
4150,1466,2600,1.04,ml
4151,3079,993,3.63,piece
4152,2859,1495,4.61,ml
4153,3065,2009,4.99,cup
4154,3040,918,2.84,piece
4155,2114,1936,0.87,piece
4156,1828,1270,3.78,tsp
4157,3380,1279,1.87,tbsp
4158,1504,1174,0.27,tbsp
4159,2874,2465,2.29,tsp
4160,471,84,2.49,tbsp
4161,507,331,0.66,piece
4162,2611,604,0.26,tbsp
4163,3486,530,0.38,g
4164,2725,607,1.5,piece
4165,999,1462,4.85,tsp
4166,1470,464,1.53,g
4167,3102,2010,0.64,piece
4168,2142,2268,4.37,cup
4169,136,2642,1.38,g
4170,1308,2797,4.86,tsp
4171,18,16,3.94,tbsp
4172,563,2709,3.1,ml
4173,1524,1499,4.66,cup
4174,1951,1766,2.21,piece
4175,330,1561,4.04,ml
4176,2724,2750,3.09,tbsp
4177,946,2242,4.09,tsp
4178,939,2393,2.93,cup
4179,2764,2358,1.32,tbsp
4180,2177,2162,2.88,tbsp
4181,3336,2173,4.72,g
4182,1760,1475,3.79,cup
4183,3952,2284,1.41,ml
4184,1939,139,4.83,g
4185,2307,208,0.81,cup
4186,2752,2386,3.21,ml
4187,617,55,3.26,piece
4188,2258,477,3.8,piece
4189,3711,2397,3.67,g
4190,3656,931,4.38,cup
4191,3339,2860,3.38,piece
4192,3316,2734,1.42,tbsp
4193,2821,2931,0.68,cup
4194,2771,2040,2.62,piece
4195,2248,26,2.31,ml
4196,2340,2148,0.86,cup
4197,1576,2435,0.24,cup
4198,3166,2385,3.64,ml
4199,809,2220,3.73,tbsp
4200,2844,73,1.09,piece
4201,2355,2951,3.05,cup
4202,1583,2580,2.18,tbsp
4203,3570,538,1.46,g
4204,3903,99,0.61,tsp
4205,1624,2670,2.53,piece
4206,2091,2165,3.12,cup
4207,373,1172,3.75,g
4208,945,2874,1.18,tsp
4209,2109,286,4.5,tbsp
4210,2595,810,1.13,ml
4211,697,14,0.17,ml
4212,3860,2463,4.0,tbsp
4213,1235,2158,2.93,ml
4214,1125,954,3.21,cup
4215,1834,2274,3.32,ml
4216,68,1817,4.42,piece
4217,191,1182,2.64,tsp
4218,2157,1466,3.78,tbsp
4219,2138,2264,0.53,g
4220,1002,2577,0.79,tsp
4221,2161,623,3.49,tbsp
4222,3382,306,1.65,ml
4223,2286,2131,1.34,g
4224,1731,224,1.61,piece
4225,931,634,3.91,piece
4226,3244,1631,3.74,piece
4227,3448,2491,2.98,tbsp
4228,3928,2877,3.48,ml
4229,1111,1371,1.83,tsp
4230,3995,884,4.93,tsp
4231,2267,2001,4.44,piece
4232,2942,1889,2.7,cup
4233,3409,1759,0.24,tsp
4234,3915,564,1.94,cup
4235,3271,1573,3.99,tbsp
4236,2390,2553,4.43,tbsp
4237,45,793,1.92,piece
4238,2815,2282,0.88,tbsp
4239,2763,1109,4.83,tbsp
4240,1871,2818,4.16,cup
4241,873,236,0.7,cup
4242,3609,1333,1.53,ml
4243,514,2068,2.05,tsp
4244,967,2574,4.94,g
4245,3623,1183,2.06,tsp
4246,890,2777,3.03,tsp
4247,2517,1739,3.47,g
4248,3983,2403,1.24,ml
4249,1437,2205,0.82,tbsp
4250,1542,298,1.98,tbsp
4251,3595,1859,2.02,tsp
4252,983,933,2.13,cup
4253,1525,2312,3.0,ml
4254,1126,1614,1.96,ml
4255,2912,2965,3.72,piece
4256,2085,376,4.05,tsp
4257,2281,218,2.4,tsp
4258,3802,1993,4.26,cup
4259,1903,2749,2.28,tsp
4260,909,2234,0.52,ml
4261,100,2765,4.07,tbsp
4262,2636,337,4.65,piece
4263,1804,2718,1.87,cup
4264,2776,1422,4.68,tsp
4265,3732,829,4.81,piece
4266,3196,2006,3.17,tbsp
4267,405,1552,2.89,tsp
4268,2243,316,1.78,cup
4269,1388,8,2.29,ml
4270,2662,1275,3.1,ml
4271,2586,2861,1.86,ml
4272,1272,79,0.68,g
4273,2949,2621,3.83,g
4274,3622,1350,0.41,cup
4275,3250,2378,3.44,cup
4276,1839,504,0.89,tbsp
4277,641,1818,1.54,tbsp
4278,237,1690,2.41,g
4279,3676,190,3.62,g
4280,783,1023,3.5,piece
4281,2112,2887,1.47,ml
4282,941,1776,4.98,g
4283,406,814,2.13,tbsp
4284,1600,1660,1.36,cup
4285,2386,865,4.93,tbsp
4286,671,1980,3.52,tbsp
4287,1449,261,3.47,g
4288,1972,238,3.55,tbsp
4289,1792,1549,0.72,tsp
4290,3830,419,1.22,ml
4291,1359,2265,1.19,piece
4292,1734,219,0.17,ml
4293,1816,2718,3.39,tsp
4294,2459,2394,4.58,g
4295,1389,1642,2.0,cup
4296,795,198,0.3,tsp
4297,478,1919,4.88,g
4298,3042,2041,4.12,cup
4299,1549,2586,4.88,tbsp
4300,3002,1726,2.96,cup
4301,2959,2151,1.0,tbsp
4302,344,2722,2.93,piece
4303,3597,900,4.79,g
4304,2134,867,1.09,g
4305,3829,424,3.52,g
4306,2887,2720,1.3,tbsp
4307,658,1899,3.8,g
4308,162,1211,3.04,cup
4309,2812,1972,3.39,cup
4310,1186,561,1.74,tbsp
4311,2486,1858,3.49,cup
4312,2183,2796,3.93,tsp
4313,2497,2942,2.14,tbsp
4314,2475,2758,4.61,tbsp
4315,3548,1995,2.68,cup
4316,2082,2298,3.9,g
4317,3798,495,1.7,tbsp
4318,3571,1986,4.47,piece
4319,2189,421,1.81,tbsp
4320,523,2815,4.92,tbsp
4321,3732,2059,2.98,cup
4322,3003,545,2.28,tsp
4323,1226,2834,3.75,g
4324,3637,2590,1.63,tbsp
4325,1607,1885,1.94,tbsp
4326,1014,2965,1.95,tsp
4327,3016,252,4.89,tsp
4328,3275,198,2.62,ml
4329,1244,514,1.97,ml
4330,2499,1222,1.96,tsp
4331,963,106,1.31,ml
4332,1315,1134,4.96,piece
4333,3194,123,2.47,tsp
4334,2565,1268,2.08,ml
4335,2643,926,0.1,g
4336,1284,2686,1.67,ml
4337,1700,665,3.18,cup
4338,780,2895,0.71,tsp
4339,1219,1613,0.82,g
4340,2340,1346,0.67,tbsp
4341,1447,2727,2.21,ml
4342,1056,1155,2.14,cup
4343,500,2322,0.68,g
4344,3743,677,3.09,cup
4345,2551,124,2.37,tsp
4346,1573,1771,0.52,g
4347,1818,2457,0.93,tbsp
4348,3840,1771,1.92,g
4349,2724,203,3.95,cup
4350,323,472,3.72,cup
4351,3038,1457,2.1,tsp
4352,1430,1469,0.84,tsp
4353,2233,1399,3.55,piece
4354,2538,191,3.24,ml
4355,3212,2873,0.15,piece
4356,836,1292,4.09,ml
4357,2604,2776,1.31,ml
4358,761,710,1.88,tsp
4359,3713,34,1.96,ml
4360,2081,507,2.89,tbsp
4361,3277,1753,0.42,ml
4362,752,1384,1.75,g
4363,3124,2080,4.61,tbsp
4364,2997,1041,3.47,ml
4365,3103,2973,2.13,cup
4366,268,2361,4.22,piece
4367,1325,745,4.53,piece
4368,2796,847,2.53,tsp
4369,3718,2359,4.21,piece
4370,1989,51,4.11,tbsp
4371,3424,1991,4.37,cup
4372,1053,2654,1.08,g
4373,2708,659,3.35,ml
4374,2671,486,0.2,tsp
4375,3090,221,1.42,cup
4376,2637,2048,2.31,cup
4377,1550,1247,3.39,tbsp
4378,1007,2097,0.56,ml
4379,684,2954,3.92,cup
4380,3128,2703,4.61,piece
4381,1292,939,4.02,g
4382,2696,102,2.49,tsp
4383,1817,2419,4.88,g
4384,2595,2495,0.31,tbsp
4385,1022,2802,1.42,g
4386,436,438,3.28,tbsp
4387,775,854,3.59,tbsp
4388,1253,92,0.62,piece
4389,3888,252,0.93,ml
4390,410,324,2.16,ml
4391,726,70,4.91,tbsp
4392,1422,517,0.58,tsp
4393,1571,2282,1.95,g
4394,2020,604,3.18,g
4395,398,1644,4.71,tsp
4396,1341,824,3.42,tsp
4397,173,245,1.54,cup
4398,2995,2086,4.5,tsp
4399,2977,2374,1.41,g
4400,1754,672,3.13,g
4401,20,2353,1.13,tbsp
4402,1107,769,3.67,piece
4403,3823,258,3.98,tbsp
4404,1173,2593,1.31,g
4405,2502,1728,0.64,cup
4406,2230,1392,3.81,g
4407,1444,966,0.47,piece
4408,315,2786,2.52,piece
4409,3959,549,0.41,g
4410,2183,2454,4.6,g
4411,3609,702,0.99,g
4412,2475,1650,3.35,piece
4413,3592,2461,0.12,g
4414,865,2433,4.97,cup
4415,3507,287,3.48,tbsp
4416,2038,2278,0.77,tsp
4417,1992,593,4.99,cup
4418,1723,118,3.7,g
4419,261,1393,3.72,tsp
4420,2313,687,3.46,tsp
4421,328,1297,3.61,cup
4422,936,2453,1.8,g
4423,3225,2926,3.38,tbsp
4424,813,1092,1.13,ml
4425,1701,1767,3.34,piece
4426,1673,684,3.88,piece
4427,2968,1611,1.67,tsp
4428,1215,1513,1.83,g
4429,1111,570,3.03,g
4430,1325,147,1.03,g
4431,365,30,1.69,piece
4432,1644,1805,2.03,tbsp
4433,241,160,1.63,tbsp
4434,2408,2631,0.61,tbsp
4435,277,485,0.88,g
4436,2368,1125,2.66,g
4437,148,2473,3.09,tsp
4438,3896,1563,1.35,g
4439,574,984,1.93,piece
4440,1389,1381,1.68,ml
4441,1284,1748,4.51,tbsp
4442,2229,1667,3.92,piece
4443,3715,58,0.72,piece
4444,970,2307,1.44,g
4445,3080,1192,1.04,piece
4446,1349,2283,2.89,tbsp
4447,2356,133,4.72,cup
4448,3625,1018,1.66,cup
4449,2705,95,1.47,g
4450,968,1437,0.51,piece
4451,3780,872,3.45,ml
4452,1154,305,3.37,piece
4453,121,1359,3.97,piece
4454,1489,197,2.92,cup
4455,272,2706,4.16,piece
4456,2869,2430,0.11,tbsp
4457,2618,91,2.17,cup
4458,2426,2482,4.55,g
4459,14,1604,0.37,piece
4460,2627,2002,3.65,tbsp
4461,3549,2098,2.67,g
4462,3031,655,4.81,ml
4463,3221,1214,4.28,tsp
4464,3063,2610,4.48,piece
4465,2235,1117,4.05,g
4466,3967,797,3.08,ml
4467,2214,615,3.59,ml
4468,1356,970,3.98,piece
4469,724,2450,2.37,tsp
4470,748,142,4.04,piece
4471,1416,2367,2.17,tsp
4472,519,2038,0.64,tsp
4473,269,1493,4.5,piece
4474,1184,464,4.38,ml
4475,3147,359,2.95,piece
4476,1747,476,2.49,cup
4477,1424,2801,3.71,ml
4478,1824,2968,0.53,g
4479,3469,1021,2.37,tsp
4480,1635,225,1.25,piece
4481,864,745,2.55,ml
4482,1195,2275,2.56,ml
4483,2111,2839,4.21,tsp
4484,534,2125,1.29,tsp
4485,2873,2168,2.29,tbsp
4486,3366,949,2.06,tsp
4487,1270,2594,4.26,tbsp
4488,1456,2340,1.01,cup
4489,3971,1304,0.16,tsp
4490,1572,57,4.79,cup
4491,3681,168,3.28,tbsp
4492,2437,745,4.88,ml
4493,613,2503,2.94,ml
4494,3956,400,1.37,tbsp
4495,2974,910,3.02,tbsp
4496,2238,2530,3.55,g
4497,2140,1690,2.95,cup
4498,585,1293,1.57,ml
4499,480,569,0.52,piece
4500,864,729,4.87,g
4501,1685,2902,3.0,cup
4502,2447,174,4.92,tsp
4503,3867,2481,1.09,tsp
4504,887,1517,0.91,cup
4505,2576,1141,4.62,tbsp
4506,898,905,3.98,ml
4507,3288,2571,3.64,ml
4508,1028,512,1.16,cup
4509,3628,81,0.96,tbsp
4510,3376,2150,1.07,tsp
4511,3907,2077,3.32,tsp
4512,3344,180,0.91,g
4513,2910,1828,4.94,g
4514,3317,2799,4.99,ml
4515,550,976,0.7,piece
4516,274,2060,0.52,piece
4517,3641,2345,1.79,ml
4518,2598,101,0.46,ml
4519,552,2364,3.42,ml
4520,3554,450,0.25,tbsp
4521,2701,48,0.89,tsp
4522,2336,583,3.8,tbsp
4523,1220,2692,3.13,piece
4524,2532,242,1.45,piece
4525,3125,2824,3.08,cup
4526,2792,485,1.59,ml
4527,1525,2498,2.79,cup
4528,1167,701,0.56,piece
4529,986,2552,1.78,g
4530,483,2554,3.93,g
4531,1173,118,2.09,g
4532,2925,749,0.15,g
4533,2669,911,3.89,cup
4534,3660,1817,1.62,tbsp
4535,1380,834,0.66,cup
4536,779,1596,1.22,piece
4537,390,2979,4.57,g
4538,2846,761,4.53,tsp
4539,1521,2789,0.23,ml
4540,2559,1878,3.15,cup
4541,1938,200,1.34,tbsp
4542,1649,2721,4.31,g
4543,3523,419,1.99,tsp
4544,3468,2745,4.47,ml
4545,3901,1554,1.76,tbsp
4546,2374,2220,2.94,ml
4547,2415,1427,1.13,ml
4548,3317,1876,4.76,tsp
4549,1276,1267,4.67,ml
4550,613,2427,3.95,g
4551,308,658,1.64,tbsp
4552,2952,548,1.78,tbsp
4553,3609,1073,2.31,cup
4554,997,875,3.43,tbsp
4555,905,2186,2.38,ml
4556,2123,1287,3.87,cup
4557,3730,1315,0.97,tbsp
4558,2178,274,0.29,tbsp
4559,2874,1386,2.46,tbsp
4560,3575,248,4.93,g
4561,959,2256,3.03,piece
4562,343,1450,4.22,ml
4563,1438,826,3.2,piece
4564,1340,2822,4.36,piece
4565,2925,1278,2.92,cup
4566,2247,697,1.35,cup
4567,1539,2935,1.87,tbsp
4568,247,2719,3.06,cup
4569,1688,1747,1.5,tsp
4570,3679,2255,3.37,ml
4571,1295,204,1.57,ml
4572,799,2129,3.79,tsp
4573,106,2603,1.53,tbsp
4574,826,1761,1.75,tsp
4575,1036,2615,4.8,tbsp
4576,2386,2191,0.79,cup
4577,3646,242,3.71,cup
4578,2124,731,3.15,tsp
4579,2027,1057,4.74,piece
4580,855,123,2.56,g
4581,3479,949,3.83,piece
4582,1679,2567,1.74,g
4583,3853,1736,3.24,cup
4584,1508,1136,1.96,cup
4585,1409,1074,4.77,g
4586,535,2219,2.42,tbsp
4587,975,362,4.36,tbsp
4588,232,1013,3.69,piece
4589,2453,2873,3.48,tbsp
4590,290,2480,0.73,tbsp
4591,3816,9,2.82,piece
4592,653,2134,2.76,tbsp
4593,3474,20,2.79,ml
4594,1947,2713,1.52,cup
4595,1037,2664,2.83,g
4596,824,1239,3.94,ml
4597,1601,2337,0.55,ml
4598,1783,1104,4.17,tsp
4599,603,2738,1.09,g
4600,3924,1380,3.96,g
4601,1746,630,4.3,cup
4602,3877,1188,2.66,cup
4603,3328,2961,1.15,piece
4604,1071,1591,1.98,tsp
4605,3975,319,1.22,ml
4606,3030,2902,2.34,ml
4607,1026,2764,1.06,piece
4608,1553,1292,2.74,g
4609,647,1390,4.93,ml
4610,1135,805,1.65,tsp
4611,2842,811,4.92,cup
4612,2161,2605,0.13,tbsp
4613,1981,480,1.29,tbsp
4614,1191,2102,2.35,tsp
4615,2132,1429,1.85,piece
4616,854,708,4.93,cup
4617,217,2552,4.64,ml
4618,3349,2233,3.41,g
4619,2687,1526,3.89,g
4620,1596,992,3.8,cup
4621,2604,81,2.56,tsp
4622,3417,2234,4.21,tbsp
4623,3152,804,2.31,tbsp
4624,1819,1702,1.39,tbsp
4625,3525,801,0.65,piece
4626,2716,378,4.77,tsp
4627,375,308,4.95,piece
4628,3588,1314,2.55,piece
4629,3309,1616,3.35,g
4630,3615,1976,4.07,cup
4631,271,1953,4.43,tsp
4632,3862,2742,2.95,g
4633,3854,1693,0.9,ml
4634,1707,318,1.67,cup
4635,1508,79,1.8,cup
4636,3865,1855,4.98,ml
4637,3237,2203,1.31,ml
4638,3611,2168,3.05,piece
4639,3556,1401,3.28,tbsp
4640,2677,832,1.49,tbsp
4641,2027,1850,1.13,tbsp
4642,738,2865,1.95,tsp
4643,2137,1875,3.29,cup
4644,165,1181,1.44,ml
4645,1125,2097,3.59,piece
4646,1073,2173,3.41,tbsp
4647,3758,1644,3.75,tsp
4648,3153,2235,4.32,cup
4649,3061,2580,3.16,tbsp
4650,3440,2040,3.98,tsp
4651,3989,2250,1.58,g
4652,3581,1145,3.8,piece
4653,273,1106,3.93,piece
4654,812,424,1.63,g
4655,1213,2305,4.23,tbsp
4656,3976,2189,2.21,piece
4657,909,1174,1.22,cup
4658,903,1535,4.31,ml
4659,2211,1169,1.22,g
4660,157,2653,3.31,g
4661,2719,234,3.44,cup
4662,3886,893,3.64,g
4663,3651,2192,0.25,ml
4664,1305,184,0.31,ml
4665,3086,1094,3.69,tbsp
4666,487,2667,4.51,tsp
4667,3668,231,0.28,cup
4668,1319,1025,1.25,g
4669,1464,298,4.86,tbsp
4670,2880,1784,1.11,tsp
4671,789,875,4.69,tsp
4672,1412,1032,3.13,ml
4673,31,1648,3.86,tbsp
4674,1374,1229,4.02,ml
4675,2656,2208,1.45,cup
4676,729,991,0.43,g
4677,1399,43,1.94,piece
4678,980,2591,3.83,g
4679,238,1135,2.38,tbsp
4680,2444,65,2.07,g
4681,1760,566,4.83,g
4682,1000,1612,4.65,cup
4683,1444,1014,1.85,tbsp
4684,2334,1018,1.9,piece
4685,655,1840,1.57,piece
